-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/31/2021 
Location: Latitude  41.2794   Longitude 1.9794 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS2M,PS,WS10M,PRECTOTCORR,T2M
2005,3,17,1.41,99.48,1.9,0.0,12.28
2005,3,18,1.45,99.25,2.09,0.0,13.08
2005,3,19,2.38,98.66,3.54,0.0,12.68
2005,3,20,2.09,98.17,2.91,0.0,13.19
2005,3,21,1.45,97.86,1.91,0.2,11.56
2005,3,22,1.24,97.86,1.79,0.44,13.74
2005,3,23,1.96,98.06,2.66,4.68,12.58
2005,3,24,1.65,98.17,2.3,1.12,14.23
2005,3,25,1.66,98.05,2.34,0.03,12.65
2005,3,26,2.71,97.42,3.73,0.44,13.6
2005,3,27,2.47,97.45,3.62,1.56,13.8
2005,3,28,2.2,97.98,3.23,0.83,12.37
2005,3,29,1.4,97.96,2.12,2.16,13.83
2005,3,30,2.02,98.28,2.84,2.23,13.19
2005,3,31,2.36,98.46,3.36,0.0,12.09
2005,4,1,1.79,98.45,2.49,0.0,12.23
2005,4,2,3.67,98.41,5.1,0.87,10.67
2005,4,3,3.27,98.66,4.55,0.27,11.15
2005,4,4,2.65,98.9,3.68,0.29,10.87
2005,4,5,1.56,99.19,2.18,0.02,11.9
2005,4,6,2.58,98.92,3.48,0.0,12.78
2005,4,7,2.04,97.84,2.71,0.0,12.8
2005,4,8,2.14,97.18,2.95,0.8,11.17
2005,4,9,3.88,97.84,5.34,2.0,7.42
2005,4,10,5.53,98.04,7.76,0.74,9.4
2005,4,11,1.99,98.0,2.85,0.18,12.15
2005,4,12,1.8,98.2,2.52,0.0,12.55
2005,4,13,2.29,97.81,3.2,0.01,12.9
2005,4,14,2.25,97.29,3.1,0.33,12.62
2005,4,15,1.55,96.94,2.2,1.34,11.81
2005,4,16,4.79,97.08,6.57,0.36,10.51
2005,4,17,3.55,97.13,4.94,0.17,13.12
2005,4,18,2.63,96.93,3.84,0.25,15.33
2005,4,19,3.75,97.37,5.37,0.07,12.85
2005,4,20,2.87,97.77,4.0,0.17,12.48
2005,4,21,1.6,97.82,2.27,0.07,13.14
2005,4,22,2.04,97.85,2.79,0.12,13.41
2005,4,23,2.11,97.6,3.01,0.05,14.35
2005,4,24,2.38,97.3,3.45,0.65,15.69
2005,4,25,2.49,97.93,3.62,0.0,14.64
2005,4,26,2.1,98.29,2.99,0.0,15.48
2005,4,27,1.7,98.33,2.37,0.02,17.33
2005,4,28,1.67,98.44,2.38,0.0,19.17
2005,4,29,1.37,98.43,1.95,0.0,19.83
2005,4,30,1.84,98.09,2.65,0.0,19.65
2005,5,1,1.86,98.05,2.67,0.0,18.91
2005,5,2,1.8,98.26,2.66,0.92,17.12
2005,5,3,2.05,98.29,3.04,2.63,20.1
2005,5,4,2.05,98.2,2.85,0.2,17.46
2005,5,5,1.36,98.12,1.82,0.72,16.76
2005,5,6,2.04,98.37,2.88,0.0,16.88
2005,5,7,2.18,98.16,2.93,0.0,16.46
2005,5,8,2.39,97.77,3.28,0.0,16.5
2005,5,9,1.8,97.62,2.36,0.39,17.06
2005,5,10,1.55,97.57,2.11,0.51,18.52
2005,5,11,2.42,97.81,3.34,0.56,17.1
2005,5,12,2.65,97.62,3.64,0.78,16.64
2005,5,13,1.88,97.78,2.48,6.36,16.98
2005,5,14,2.55,98.07,3.55,3.77,17.65
2005,5,15,2.33,98.12,3.17,0.02,17.71
2005,5,16,2.13,97.64,2.85,5.29,16.26
2005,5,17,3.33,97.31,4.75,27.39,14.15
2005,5,18,2.05,98.24,2.97,0.56,16.83
2005,5,19,1.99,98.68,2.72,0.0,17.76
2005,5,20,2.19,98.51,3.03,0.0,19.39
2005,5,21,1.6,98.12,2.2,0.06,18.49
2005,5,22,1.95,97.7,2.66,0.81,18.87
2005,5,23,2.81,98.43,3.74,0.11,17.62
2005,5,24,2.07,98.8,2.83,0.0,18.62
2005,5,25,1.95,98.71,2.74,0.0,20.67
2005,5,26,1.84,98.52,2.46,0.0,20.67
2005,5,27,1.73,98.27,2.34,0.0,21.17
2005,5,28,1.67,98.29,2.25,0.0,20.88
2005,5,29,1.76,98.22,2.45,0.0,21.37
2005,5,30,2.14,98.51,2.98,0.05,21.47
2005,5,31,1.4,98.49,1.95,0.01,20.64
2005,6,1,2.02,98.19,3.0,0.11,20.43
2005,6,2,2.09,98.02,2.99,0.0,21.81
2005,6,3,2.08,97.93,2.89,0.09,21.69
2005,6,4,2.29,98.22,3.09,0.14,21.9
2005,6,5,2.75,98.38,3.67,0.04,21.22
2005,6,6,2.22,98.43,2.88,0.19,20.85
2005,6,7,1.93,98.69,2.62,0.04,22.29
2005,6,8,2.51,98.84,3.34,0.0,20.4
2005,6,9,2.87,98.52,3.86,13.93,19.72
2005,6,10,2.42,98.2,3.25,0.0,19.15
2005,6,11,2.25,97.78,3.07,3.56,19.65
2005,6,12,1.98,97.54,2.75,1.07,20.79
2005,6,13,1.82,97.44,2.42,4.04,19.92
2005,6,14,1.73,97.84,2.33,3.51,20.66
2005,6,15,2.03,98.46,2.86,0.0,22.15
2005,6,16,2.08,98.75,2.87,0.0,23.19
2005,6,17,1.96,98.87,2.76,0.0,23.83
2005,6,18,2.17,98.49,3.13,0.0,25.04
2005,6,19,2.15,98.13,3.05,0.11,25.9
2005,6,20,2.07,98.06,2.98,0.21,26.74
2005,6,21,1.41,98.25,2.06,0.28,26.19
2005,6,22,2.04,98.44,2.87,0.02,26.52
2005,6,23,2.2,98.36,2.98,0.31,26.41
2005,6,24,1.88,98.18,2.61,0.11,25.84
2005,6,25,2.09,98.16,2.88,0.0,25.52
2005,6,26,1.97,98.34,2.66,0.0,25.74
2005,6,27,1.17,98.31,1.68,0.03,25.85
2005,6,28,2.27,98.01,3.3,0.33,27.11
2005,6,29,2.83,97.54,4.03,0.04,27.25
2005,6,30,2.38,97.87,3.32,0.07,24.78
2005,7,1,3.45,98.31,4.59,0.06,24.08
2005,7,2,2.46,98.44,3.2,0.0,24.49
2005,7,3,2.45,98.08,3.23,0.0,26.12
2005,7,4,2.66,97.8,3.51,1.17,24.48
2005,7,5,3.31,98.02,4.34,0.73,22.55
2005,7,6,2.28,97.96,3.05,1.42,24.73
2005,7,7,3.93,98.03,5.19,9.42,21.97
2005,7,8,3.45,98.1,4.5,0.66,20.99
2005,7,9,2.7,98.2,3.53,4.7,20.95
2005,7,10,2.28,98.45,3.03,0.63,21.01
2005,7,11,2.37,98.56,3.27,0.0,24.5
2005,7,12,2.26,98.5,3.06,0.0,25.0
2005,7,13,2.23,98.41,2.99,0.0,25.44
2005,7,14,2.27,98.43,3.09,0.0,25.65
2005,7,15,2.45,98.4,3.43,0.0,26.8
2005,7,16,1.62,98.14,2.25,0.01,28.02
2005,7,17,2.12,97.93,3.02,0.01,27.5
2005,7,18,2.06,97.9,2.88,0.09,26.21
2005,7,19,2.38,98.67,3.13,0.07,25.2
2005,7,20,2.28,98.81,2.99,0.02,25.39
2005,7,21,2.48,98.35,3.24,0.04,25.36
2005,7,22,2.05,97.83,2.66,0.14,25.37
2005,7,23,2.45,97.6,3.17,0.0,25.46
2005,7,24,2.17,97.49,2.8,0.0,26.26
2005,7,25,2.41,97.57,3.09,0.01,25.15
2005,7,26,2.06,97.68,2.67,0.01,25.3
2005,7,27,2.18,97.7,2.81,0.0,25.01
2005,7,28,2.12,97.8,2.75,0.02,26.16
2005,7,29,2.23,97.78,3.12,1.13,27.04
2005,7,30,2.81,98.09,3.71,3.03,24.39
2005,7,31,2.41,98.1,3.16,0.01,23.89
2005,8,1,1.66,98.05,2.19,5.08,22.55
2005,8,2,1.91,98.23,2.48,12.39,21.29
2005,8,3,1.94,98.63,2.54,0.0,23.4
2005,8,4,2.05,98.68,2.68,0.0,24.29
2005,8,5,2.34,98.61,3.07,0.0,24.51
2005,8,6,2.32,98.26,3.05,0.0,25.51
2005,8,7,2.44,97.9,3.23,0.0,24.8
2005,8,8,2.65,97.86,3.5,0.01,22.81
2005,8,9,2.3,97.76,2.98,0.0,23.48
2005,8,10,1.43,97.51,1.88,5.3,23.65
2005,8,11,1.98,97.65,2.69,5.51,22.87
2005,8,12,2.98,98.1,4.09,0.0,24.26
2005,8,13,2.14,98.32,2.84,0.03,25.02
2005,8,14,2.42,98.38,3.18,0.0,25.14
2005,8,15,3.11,98.28,4.09,0.11,23.88
2005,8,16,2.05,97.98,2.63,0.26,23.39
2005,8,17,1.73,97.89,2.25,0.69,24.19
2005,8,18,1.66,97.97,2.14,2.73,22.98
2005,8,19,2.7,98.32,3.59,12.06,23.07
2005,8,20,2.83,98.24,3.76,14.51,21.26
2005,8,21,2.67,98.18,3.66,0.38,19.98
2005,8,22,1.84,98.15,2.54,0.01,21.77
2005,8,23,2.47,98.1,3.34,0.04,22.84
2005,8,24,3.01,98.07,3.98,0.0,21.4
2005,8,25,2.38,97.96,3.16,0.0,23.61
2005,8,26,2.56,98.23,3.48,0.07,22.69
2005,8,27,2.06,98.14,2.76,0.42,22.17
2005,8,28,2.2,98.32,2.89,1.07,22.67
2005,8,29,2.14,98.6,2.82,0.0,23.21
2005,8,30,2.17,98.62,2.94,0.0,22.9
2005,8,31,2.13,98.26,2.79,0.0,23.06
2005,9,1,1.68,98.23,2.27,0.04,23.57
2005,9,2,1.85,98.55,2.48,0.0,24.4
2005,9,3,1.84,98.68,2.48,0.0,25.62
2005,9,4,2.13,98.49,2.82,0.04,25.77
2005,9,5,2.23,97.95,2.95,2.84,23.4
2005,9,6,2.3,97.34,3.23,15.65,21.51
2005,9,7,4.05,97.43,5.57,19.67,19.63
2005,9,8,1.78,97.63,2.51,14.8,18.8
2005,9,9,2.67,97.79,3.59,0.29,20.46
2005,9,10,2.03,97.71,2.8,1.37,21.56
2005,9,11,2.66,97.74,3.65,0.07,20.05
2005,9,12,1.95,98.1,2.7,0.19,19.17
2005,9,13,1.77,98.67,2.41,1.4,20.09
2005,9,14,1.77,98.93,2.5,0.09,21.37
2005,9,15,2.5,98.54,3.47,0.01,22.56
2005,9,16,2.41,97.58,3.45,0.22,23.13
2005,9,17,2.12,97.44,2.81,15.08,18.11
2005,9,18,1.62,98.05,2.17,0.0,16.41
2005,9,19,2.03,98.52,2.8,0.0,16.3
2005,9,20,1.36,98.53,1.86,0.0,17.84
2005,9,21,1.67,98.29,2.19,0.03,18.38
2005,9,22,1.86,98.32,2.48,0.0,19.03
2005,9,23,2.17,98.27,2.93,0.1,20.08
2005,9,24,1.2,98.23,1.73,0.78,19.69
2005,9,25,1.74,98.01,2.42,11.88,19.69
2005,9,26,2.18,98.53,2.89,0.77,18.63
2005,9,27,1.7,98.69,2.38,0.0,19.35
2005,9,28,1.56,98.82,2.19,0.0,19.37
2005,9,29,2.11,98.79,2.9,0.2,19.93
2005,9,30,1.69,98.69,2.41,0.09,20.12
2005,10,1,1.95,98.37,2.55,0.89,20.2
2005,10,2,1.78,98.34,2.43,0.99,17.55
2005,10,3,1.91,98.57,2.77,0.27,15.01
2005,10,4,2.27,98.53,3.2,0.08,15.59
2005,10,5,2.48,98.5,3.39,0.88,15.47
2005,10,6,1.27,98.5,1.66,2.89,15.18
2005,10,7,1.95,98.37,2.74,0.0,15.88
2005,10,8,2.26,98.43,3.09,0.0,17.78
2005,10,9,1.52,98.65,2.08,0.01,18.57
2005,10,10,1.77,98.55,2.32,0.39,18.31
2005,10,11,2.14,98.23,2.99,8.19,17.94
2005,10,12,3.2,98.04,4.45,13.77,18.44
2005,10,13,1.81,97.79,2.58,18.53,18.04
2005,10,14,2.45,98.37,3.48,4.59,15.73
2005,10,15,1.16,98.53,1.59,7.59,15.55
2005,10,16,1.37,98.46,2.12,0.49,17.01
2005,10,17,1.5,98.14,2.27,0.09,17.47
2005,10,18,2.37,97.84,3.29,3.91,18.85
2005,10,19,1.54,98.04,2.16,0.03,18.76
2005,10,20,1.62,97.94,2.26,0.05,17.45
2005,10,21,2.15,97.58,3.03,0.1,18.23
2005,10,22,2.59,97.67,3.8,0.04,17.74
2005,10,23,1.65,98.15,2.36,14.06,16.76
2005,10,24,1.52,98.64,2.17,0.0,17.18
2005,10,25,1.59,98.6,2.2,0.0,16.26
2005,10,26,1.49,98.62,2.16,0.0,15.93
2005,10,27,2.8,98.51,4.05,0.01,17.81
2005,10,28,1.84,98.48,2.81,0.05,17.87
2005,10,29,1.84,98.41,2.84,0.28,18.1
2005,10,30,1.87,98.18,2.91,0.38,17.74
2005,10,31,1.69,97.88,2.7,3.97,17.05
2005,11,1,1.78,98.53,2.8,0.0,15.09
2005,11,2,2.17,98.45,3.3,0.02,16.25
2005,11,3,1.6,98.29,2.32,0.04,16.44
2005,11,4,1.65,98.23,2.45,0.11,15.44
2005,11,5,1.01,98.88,1.42,0.03,13.85
2005,11,6,1.57,98.93,2.27,0.0,12.6
2005,11,7,1.65,98.94,2.37,0.0,13.27
2005,11,8,2.04,98.82,2.84,0.98,13.89
2005,11,9,2.75,98.4,3.88,8.39,13.2
2005,11,10,5.57,99.07,7.8,4.08,12.44
2005,11,11,2.63,99.17,3.84,0.77,11.81
2005,11,12,1.33,98.16,1.89,3.6,12.67
2005,11,13,3.3,97.41,4.62,21.69,12.96
2005,11,14,3.79,97.63,5.35,26.67,13.5
2005,11,15,2.03,97.44,2.76,8.56,13.05
2005,11,16,1.52,97.2,2.27,0.46,11.14
2005,11,17,1.84,97.57,2.75,0.16,10.42
2005,11,18,1.92,97.95,2.72,0.15,10.87
2005,11,19,1.3,98.5,1.91,0.01,9.78
2005,11,20,2.65,99.01,3.85,0.0,10.69
2005,11,21,1.51,98.71,2.2,0.0,11.63
2005,11,22,2.56,98.4,3.5,0.01,9.76
2005,11,23,1.58,98.39,2.12,0.01,6.89
2005,11,24,1.69,98.11,2.66,0.01,4.68
2005,11,25,4.66,96.68,6.44,0.58,6.23
2005,11,26,4.41,96.14,6.04,0.35,4.47
2005,11,27,4.54,96.68,6.27,0.11,4.45
2005,11,28,2.62,97.2,3.85,0.01,4.84
2005,11,29,3.45,97.19,5.02,0.09,4.9
2005,11,30,1.73,97.65,2.59,0.0,4.77
2005,12,1,1.54,97.45,2.18,0.02,6.49
2005,12,2,4.08,96.74,5.77,4.04,9.14
2005,12,3,4.14,97.52,5.88,0.16,8.08
2005,12,4,3.59,97.59,5.3,0.12,8.26
2005,12,5,4.73,97.23,6.66,0.21,7.23
2005,12,6,4.52,97.56,6.39,0.08,5.31
2005,12,7,1.94,98.47,2.96,0.0,5.68
2005,12,8,2.45,98.59,3.55,0.29,5.83
2005,12,9,3.07,98.82,4.61,0.06,5.24
2005,12,10,1.5,99.23,2.16,0.0,5.64
2005,12,11,0.97,99.16,1.33,0.0,4.34
2005,12,12,1.24,98.71,1.95,0.01,4.21
2005,12,13,1.34,98.69,1.97,0.0,5.13
2005,12,14,1.73,98.2,2.67,0.0,5.55
2005,12,15,1.25,98.41,1.98,0.01,3.58
2005,12,16,2.88,98.24,4.26,0.0,4.9
2005,12,17,2.33,97.8,3.39,0.14,8.06
2005,12,18,1.68,98.6,2.4,0.0,5.73
2005,12,19,1.86,98.97,2.69,1.89,4.8
2005,12,20,1.18,99.15,1.65,0.0,5.4
2005,12,21,1.21,99.28,1.64,0.0,5.72
2005,12,22,1.66,99.33,2.5,0.0,5.15
2005,12,23,1.1,98.93,1.59,0.06,5.8
2005,12,24,1.08,98.68,1.55,0.03,5.34
2005,12,25,2.01,98.12,3.1,0.01,3.42
2005,12,26,1.09,97.53,1.69,0.0,4.76
2005,12,27,1.37,96.87,2.01,0.13,4.37
2005,12,28,2.18,97.62,3.2,0.07,2.66
2005,12,29,1.54,98.09,2.42,0.01,1.84
2005,12,30,1.97,98.18,2.86,0.05,4.92
2005,12,31,2.99,97.93,4.41,0.06,6.88
2006,1,1,4.69,97.74,6.41,0.19,6.55
2006,1,2,4.03,98.11,5.77,0.39,5.51
2006,1,3,1.93,98.62,2.95,0.03,4.91
2006,1,4,1.55,98.43,2.33,0.0,4.4
2006,1,5,1.72,97.79,2.59,0.77,5.45
2006,1,6,1.55,97.64,2.26,1.78,5.94
2006,1,7,3.34,97.99,4.7,18.37,8.58
2006,1,8,3.67,98.43,5.23,8.64,8.39
2006,1,9,1.41,98.91,2.26,0.9,7.0
2006,1,10,1.59,99.18,2.4,3.53,7.18
2006,1,11,1.23,99.32,1.81,0.0,7.03
2006,1,12,1.03,99.22,1.38,0.0,7.05
2006,1,13,1.7,99.08,2.54,0.04,6.55
2006,1,14,0.84,98.96,1.26,0.23,7.65
2006,1,15,1.66,98.56,2.23,1.95,7.11
2006,1,16,1.61,98.26,2.27,3.59,7.63
2006,1,17,2.07,98.36,2.96,0.02,7.52
2006,1,18,2.44,98.14,3.51,0.06,8.01
2006,1,19,1.52,98.39,2.22,0.02,9.7
2006,1,20,1.44,98.88,2.09,0.03,8.12
2006,1,21,1.44,98.81,2.12,0.02,7.78
2006,1,22,1.59,98.88,2.48,0.02,6.31
2006,1,23,1.72,98.95,2.64,0.0,5.94
2006,1,24,2.34,99.25,3.27,0.0,6.54
2006,1,25,1.23,98.6,1.86,0.0,4.65
2006,1,26,1.93,97.58,2.91,0.29,3.87
2006,1,27,3.25,97.48,4.38,11.31,3.03
2006,1,28,1.98,97.13,2.77,12.0,2.74
2006,1,29,1.53,97.52,2.18,11.23,5.08
2006,1,30,5.04,97.75,7.1,11.8,7.97
2006,1,31,3.0,98.18,4.4,0.48,10.66
2006,2,1,0.95,98.37,1.39,0.02,10.55
2006,2,2,1.37,98.0,2.09,0.03,8.99
2006,2,3,1.86,97.71,2.58,0.05,7.59
2006,2,4,1.34,97.92,1.92,0.06,6.72
2006,2,5,1.23,98.48,1.77,0.0,5.68
2006,2,6,1.59,98.83,2.27,0.0,6.23
2006,2,7,1.61,98.81,2.34,0.0,6.57
2006,2,8,1.73,97.98,2.67,0.0,6.65
2006,2,9,1.87,97.95,2.69,0.0,7.65
2006,2,10,1.93,98.11,2.76,0.0,7.38
2006,2,11,1.56,98.51,2.25,0.0,7.05
2006,2,12,1.62,98.8,2.34,0.0,7.19
2006,2,13,1.97,98.67,2.91,0.0,6.8
2006,2,14,1.9,98.66,2.77,0.0,8.84
2006,2,15,2.7,98.2,3.72,0.07,8.94
2006,2,16,4.17,97.13,5.93,0.09,10.72
2006,2,17,4.05,97.32,5.76,0.01,8.99
2006,2,18,3.94,97.32,5.62,0.01,9.18
2006,2,19,6.34,96.7,8.7,0.57,9.69
2006,2,20,3.03,97.09,4.28,0.04,6.88
2006,2,21,1.15,97.22,1.72,0.77,6.49
2006,2,22,1.59,97.74,2.16,0.65,6.08
2006,2,23,1.78,97.68,2.69,0.02,6.34
2006,2,24,1.3,97.16,1.88,0.13,5.48
2006,2,25,2.09,97.24,2.86,0.01,6.28
2006,2,26,4.11,96.83,5.7,4.22,6.72
2006,2,27,3.42,97.12,4.77,0.12,8.14
2006,2,28,1.38,97.61,1.96,0.0,7.27
2006,3,1,1.88,97.61,2.77,0.08,6.48
2006,3,2,3.64,97.68,5.24,0.18,5.86
2006,3,3,3.59,97.6,5.16,0.0,8.5
2006,3,4,4.8,96.89,6.64,0.77,10.52
2006,3,5,3.82,96.67,5.47,7.06,5.77
2006,3,6,3.59,98.23,5.23,0.04,6.3
2006,3,7,2.82,98.66,3.99,0.49,7.48
2006,3,8,3.08,98.3,4.45,0.6,11.73
2006,3,9,2.98,97.93,4.43,0.72,11.48
2006,3,10,5.04,98.09,7.06,1.35,8.54
2006,3,11,4.57,97.87,6.44,5.12,8.76
2006,3,12,1.97,98.29,2.95,0.02,9.73
2006,3,13,2.24,98.31,3.26,0.0,8.1
2006,3,14,2.31,98.17,3.29,0.0,9.15
2006,3,15,2.23,97.86,3.01,0.0,10.77
2006,3,16,2.01,97.83,2.8,0.0,9.84
2006,3,17,3.2,97.74,4.41,0.09,9.5
2006,3,18,3.57,97.15,4.84,1.86,10.43
2006,3,19,2.3,97.15,3.14,1.09,11.23
2006,3,20,2.05,97.25,2.88,0.34,10.84
2006,3,21,1.88,96.98,2.73,0.96,11.97
2006,3,22,2.53,97.11,3.65,1.84,11.36
2006,3,23,3.05,97.37,4.5,0.09,11.2
2006,3,24,3.78,97.19,5.55,0.1,13.99
2006,3,25,2.16,98.22,3.13,0.01,13.88
2006,3,26,2.17,98.33,3.16,0.0,14.87
2006,3,27,1.34,97.93,1.93,0.03,15.45
2006,3,28,4.09,97.91,5.88,0.11,13.48
2006,3,29,1.74,98.19,2.57,0.0,12.81
2006,3,30,2.31,98.34,3.48,0.0,15.34
2006,3,31,1.54,98.24,2.2,0.02,16.04
2006,4,1,1.41,98.0,2.02,0.0,16.46
2006,4,2,2.13,98.32,3.16,0.0,15.9
2006,4,3,1.86,98.58,2.61,0.0,13.08
2006,4,4,1.88,97.78,2.64,0.0,12.98
2006,4,5,2.24,96.94,3.27,0.07,14.46
2006,4,6,1.72,97.39,2.31,0.22,11.94
2006,4,7,1.3,97.84,1.79,0.66,12.29
2006,4,8,1.6,97.92,2.32,0.1,13.59
2006,4,9,1.38,97.56,1.92,0.01,13.78
2006,4,10,2.03,97.5,2.87,0.25,13.49
2006,4,11,2.02,98.29,2.71,0.01,11.62
2006,4,12,2.13,98.15,2.99,0.0,11.34
2006,4,13,1.97,98.34,2.64,0.0,12.84
2006,4,14,2.16,98.15,2.96,0.0,14.53
2006,4,15,1.89,97.9,2.75,0.59,14.53
2006,4,16,1.67,98.12,2.44,0.11,14.58
2006,4,17,1.75,97.72,2.55,0.86,14.23
2006,4,18,1.9,97.79,2.77,0.04,14.34
2006,4,19,1.85,97.89,2.64,0.05,14.04
2006,4,20,1.4,97.96,1.98,0.43,13.24
2006,4,21,2.24,97.91,3.06,0.01,13.62
2006,4,22,2.61,98.03,3.72,0.03,15.35
2006,4,23,3.15,97.92,4.52,0.02,14.95
2006,4,24,3.97,97.89,5.63,0.04,15.87
2006,4,25,2.98,98.04,4.26,0.0,17.55
2006,4,26,1.71,98.24,2.61,0.0,17.7
2006,4,27,0.93,98.06,1.35,0.57,16.59
2006,4,28,1.77,97.77,2.44,0.57,16.36
2006,4,29,2.04,97.58,2.89,0.0,15.61
2006,4,30,2.41,97.7,3.29,0.0,13.31
2006,5,1,1.91,97.69,2.53,0.0,15.09
2006,5,2,2.47,97.9,3.4,0.0,16.05
2006,5,3,5.24,97.82,7.3,0.74,15.14
2006,5,4,4.33,97.93,6.1,0.09,16.08
2006,5,5,2.62,98.42,3.75,0.11,17.53
2006,5,6,1.89,98.39,2.72,0.08,18.01
2006,5,7,2.36,98.19,3.14,0.43,16.21
2006,5,8,2.55,98.0,3.67,0.71,16.01
2006,5,9,2.74,98.3,3.73,0.0,14.62
2006,5,10,1.96,98.01,2.66,0.02,14.97
2006,5,11,2.03,98.05,2.66,0.03,16.51
2006,5,12,1.97,98.36,2.66,0.71,16.79
2006,5,13,1.64,98.54,2.28,0.58,17.8
2006,5,14,1.74,98.55,2.38,0.0,18.66
2006,5,15,1.91,98.38,2.64,0.02,19.69
2006,5,16,2.04,98.43,2.92,0.02,21.14
2006,5,17,1.71,98.41,2.5,0.01,21.63
2006,5,18,1.61,98.18,2.22,0.05,22.17
2006,5,19,3.3,98.38,4.48,0.02,19.62
2006,5,20,2.88,97.9,3.98,0.0,19.19
2006,5,21,2.27,97.59,3.09,0.0,19.45
2006,5,22,2.83,97.47,4.08,0.0,20.39
2006,5,23,2.02,98.27,2.77,0.48,17.45
2006,5,24,2.51,98.86,3.3,0.02,16.96
2006,5,25,1.84,99.0,2.45,0.0,18.01
2006,5,26,1.95,99.01,2.73,0.0,20.9
2006,5,27,2.13,98.95,3.14,0.0,23.16
2006,5,28,2.27,98.61,3.35,0.0,24.3
2006,5,29,2.36,97.86,3.26,0.07,22.73
2006,5,30,3.56,97.76,4.81,1.23,17.26
2006,5,31,1.91,98.07,2.43,1.65,15.4
2006,6,1,2.66,98.6,3.55,0.0,16.66
2006,6,2,2.11,98.56,2.85,0.0,17.64
2006,6,3,2.19,98.62,2.92,0.0,18.13
2006,6,4,2.38,98.59,3.27,0.0,19.38
2006,6,5,1.86,98.39,2.5,0.0,19.62
2006,6,6,1.88,98.53,2.55,0.0,20.41
2006,6,7,2.06,98.56,2.78,0.0,20.43
2006,6,8,3.06,98.53,4.05,0.0,19.53
2006,6,9,2.88,98.44,3.8,0.0,19.68
2006,6,10,2.72,98.48,3.66,0.1,19.69
2006,6,11,2.32,98.56,3.23,0.0,21.45
2006,6,12,2.69,98.84,3.73,0.0,20.23
2006,6,13,2.41,98.69,3.3,0.0,19.43
2006,6,14,2.9,98.3,3.95,0.0,20.0
2006,6,15,3.96,98.18,5.45,0.08,21.49
2006,6,16,2.42,98.08,3.45,2.29,23.3
2006,6,17,2.29,97.91,3.14,0.03,22.8
2006,6,18,2.23,98.05,3.06,0.04,22.8
2006,6,19,2.32,98.04,3.16,0.01,23.87
2006,6,20,2.95,98.04,4.16,0.03,23.17
2006,6,21,1.88,98.04,2.66,0.01,24.95
2006,6,22,2.2,98.05,2.98,0.03,25.04
2006,6,23,2.03,97.99,2.73,0.02,24.61
2006,6,24,2.48,97.74,3.55,0.07,25.98
2006,6,25,2.16,97.71,2.95,0.23,24.45
2006,6,26,2.24,98.07,3.0,0.0,23.79
2006,6,27,2.34,98.09,3.1,0.02,24.63
2006,6,28,1.7,98.01,2.38,3.17,24.88
2006,6,29,1.97,98.19,2.76,1.15,26.37
2006,6,30,2.34,98.48,3.24,0.06,26.39
2006,7,1,2.78,98.32,3.8,0.42,27.22
2006,7,2,2.44,98.1,3.36,0.02,26.44
2006,7,3,1.86,97.89,2.45,0.0,25.63
2006,7,4,2.68,98.02,3.61,0.0,25.03
2006,7,5,2.5,98.03,3.36,0.48,25.16
2006,7,6,2.73,98.34,3.63,1.1,24.83
2006,7,7,2.23,98.44,2.95,0.0,24.26
2006,7,8,2.41,98.35,3.15,0.05,25.25
2006,7,9,1.96,98.5,2.66,0.39,25.32
2006,7,10,2.36,98.7,3.19,0.0,27.08
2006,7,11,1.25,98.64,1.73,0.0,27.17
2006,7,12,1.78,98.43,2.49,0.01,28.67
2006,7,13,1.45,98.33,2.01,0.25,27.3
2006,7,14,1.66,98.4,2.25,0.28,26.86
2006,7,15,1.07,98.46,1.39,1.72,26.08
2006,7,16,1.57,98.5,2.07,0.28,26.34
2006,7,17,1.55,98.54,2.07,3.48,26.9
2006,7,18,2.02,98.46,2.62,0.31,26.63
2006,7,19,2.2,98.51,2.92,0.1,25.97
2006,7,20,1.87,98.54,2.46,0.02,27.12
2006,7,21,2.06,98.41,2.76,0.03,27.78
2006,7,22,1.94,98.2,2.54,0.01,28.05
2006,7,23,2.06,98.3,2.73,0.05,28.08
2006,7,24,1.91,98.22,2.56,1.54,27.69
2006,7,25,2.24,98.13,2.96,0.48,28.44
2006,7,26,2.14,98.16,2.91,0.01,28.9
2006,7,27,2.1,98.06,2.8,0.04,27.19
2006,7,28,2.24,97.79,2.95,0.13,26.15
2006,7,29,2.71,97.67,3.61,0.07,26.58
2006,7,30,2.22,97.94,2.95,0.0,27.47
2006,7,31,2.12,97.95,2.78,0.0,28.1
2006,8,1,3.35,97.98,4.44,0.01,27.06
2006,8,2,3.45,97.81,4.5,0.23,26.62
